Date;Equity;DrawdownPct;DrawdownDuration
2021-05-26;10000000,0;0,0;
2021-05-27;10000000,0;0,0;
2021-05-28;10000000,0;0,0;
2021-06-01;10000000,0;0,0;
2021-06-02;10000000,0;0,0;
2021-06-03;10000000,0;0,0;
2021-06-04;10000000,0;0,0;
2021-06-07;10000000,0;0,0;
2021-06-08;10000000,0;0,0;
2021-06-09;10000000,0;0,0;
2021-06-10;10000000,0;0,0;
2021-06-11;10000000,0;0,0;
2021-06-14;10000000,0;0,0;
2021-06-15;10000000,0;0,0;
2021-06-16;10000000,0;0,0;
2021-06-17;10000000,0;0,0;
2021-06-18;10000000,0;0,0;
2021-06-21;10000000,0;0,0;
2021-06-22;10000000,0;0,0;
2021-06-23;10000000,0;0,0;
2021-06-24;10000000,0;0,0;
2021-06-25;10000000,0;0,0;
2021-06-28;10000000,0;0,0;
2021-06-29;10000000,0;0,0;
2021-06-30;10000000,0;0,0;
2021-07-01;10000000,0;0,0;
2021-07-02;10000000,0;0,0;
2021-07-06;10000000,0;0,0;
2021-07-07;10000000,0;0,0;
2021-07-08;10000000,0;0,0;
2021-07-09;10000000,0;0,0;
2021-07-12;10000000,0;0,0;
2021-07-13;10000000,0;0,0;
2021-07-14;10000000,0;0,0;
2021-07-15;10000000,0;0,0;
2021-07-16;10000000,0;0,0;
2021-07-19;10000000,0;0,0;
2021-07-20;10000000,0;0,0;
2021-07-21;10000000,0;0,0;
2021-07-22;10000000,0;0,0;
2021-07-23;10000000,0;0,0;
2021-07-26;10000000,0;0,0;
2021-07-27;10000000,0;0,0;
2021-07-28;10000000,0;0,0;
2021-07-29;10000000,0;0,0;
2021-07-30;10000000,0;0,0;
2021-08-02;10000000,0;0,0;
2021-08-03;10000000,0;0,0;
2021-08-04;10000000,0;0,0;
2021-08-05;10000000,0;0,0;
2021-08-06;10000000,0;0,0;
2021-08-09;10000000,0;0,0;
2021-08-10;10000000,0;0,0;
2021-08-11;10000000,0;0,0;
2021-08-12;10000000,0;0,0;
2021-08-13;10000000,0;0,0;
2021-08-16;10000000,0;0,0;
2021-08-17;10000000,0;0,0;
2021-08-18;10000000,0;0,0;
2021-08-19;10000000,0;0,0;
2021-08-20;10000000,0;0,0;
2021-08-23;10000000,0;0,0;
2021-08-24;10000000,0;0,0;
2021-08-25;10000000,0;0,0;
2021-08-26;10000000,0;0,0;
2021-08-27;10000000,0;0,0;
2021-08-30;10000000,0;0,0;
2021-08-31;10000000,0;0,0;
2021-09-01;10000000,0;0,0;
2021-09-02;10000000,0;0,0;
2021-09-03;10000000,0;0,0;
2021-09-07;10000000,0;0,0;
2021-09-08;10000000,0;0,0;
2021-09-09;10000000,0;0,0;
2021-09-10;10000000,0;0,0;
2021-09-13;10000000,0;0,0;
2021-09-14;10000000,0;0,0;
2021-09-15;10000000,0;0,0;
2021-09-16;10000000,0;0,0;
2021-09-17;10000000,0;0,0;
2021-09-20;10000000,0;0,0;
2021-09-21;10000000,0;0,0;
2021-09-22;10023087,344244758;0,0;
2021-09-23;9812839,843283454;0,02097632134095162;
2021-09-24;9805651,718764106;0,02169347806846189;
2021-09-27;9897297,9071453;0,012549969164110442;
2021-09-28;10023087,344244758;0,0;6 days
2021-09-29;10030275,468764106;0,0;
2021-09-30;10218959,281664649;0,0;
2021-10-01;10091373,156183997;0,012485236702094782;
2021-10-04;10254899,218764106;0,0;4 days
2021-10-05;10172237,843283454;0,00806067165725044;
2021-10-06;10307012,093283454;0,0;2 days
2021-10-07;10112936,844244758;0,01882943837479001;
2021-10-08;10102154,657465735;0,019875540453786145;
2021-10-11;10129109,781664649;0,017260318510224137;
2021-10-12;10245914,405863563;0,005927778765264624;
2021-10-13;10184816,718443671;0,011855557530529248;
2021-10-14;9999726,282305518;0,029813277426750884;
2021-10-15;10071606,156504432;0,022839396582490123;
2021-10-18;10082388,343283454;0,021793294503493987;
2021-10-19;9983553,344885627;0,031382397291316755;
2021-10-20;9900891,969404975;0,039402313706716874;
2021-10-21;9992538,843283454;0,030510612304891493;
2021-10-22;10096763,906824866;0,02039855823935588;
2021-10-25;10091373,156183997;0,020921576024925503;
2021-10-26;9970974,46972541;0,03260281646288388;
2021-10-27;9904486,031664649;0,039053613013718125;
2021-10-28;9893703,844885627;0,04009971509271426;
2021-10-29;9942222,6571453;0,03539235549901676;
2021-11-01;9918862,280703345;0,03765881024172324;
2021-11-02;9645719,718443671;0,06415946433891473;
2021-11-03;9652907,157465735;0,06346212946077412;
2021-11-04;9652907,157465735;0,06346212946077412;
2021-11-05;9652907,157465735;0,06346212946077412;
2021-11-08;9652907,157465735;0,06346212946077412;
2021-11-09;9652907,157465735;0,06346212946077412;
2021-11-10;9652907,157465735;0,06346212946077412;
2021-11-11;9652907,157465735;0,06346212946077412;
2021-11-12;9652907,157465735;0,06346212946077412;
2021-11-15;9652907,157465735;0,06346212946077412;
2021-11-16;9652907,157465735;0,06346212946077412;
2021-11-17;9652907,157465735;0,06346212946077412;
2021-11-18;9652907,157465735;0,06346212946077412;
2021-11-19;9652907,157465735;0,06346212946077412;
2021-11-22;9652907,157465735;0,06346212946077412;
2021-11-23;9652907,157465735;0,06346212946077412;
2021-11-24;9652907,157465735;0,06346212946077412;
2021-11-26;9652907,157465735;0,06346212946077412;
2021-11-29;9652907,157465735;0,06346212946077412;
2021-11-30;9652907,157465735;0,06346212946077412;
2021-12-01;9652907,157465735;0,06346212946077412;
2021-12-02;9652907,157465735;0,06346212946077412;
2021-12-03;9652907,157465735;0,06346212946077412;
2021-12-06;9652907,157465735;0,06346212946077412;
2021-12-07;9652907,157465735;0,06346212946077412;
2021-12-08;9810087,892274147;0,04821224584893291;
2021-12-09;9721825,6055615;0,05677557010952661;
2021-12-10;9438719,378506904;0,08424291219589919;
2021-12-13;9545300,396863228;0,07390228026574208;
2021-12-14;9685188,142274147;0,06033018544865365;
2021-12-15;9325476,887685066;0,09522984903044829;
2021-12-16;9305493,1055615;0,09716870210859574;
2021-12-17;9305493,1055615;0,09716870210859574;
2021-12-20;9305493,1055615;0,09716870210859574;
2021-12-21;9305493,1055615;0,09716870210859574;
2021-12-22;9305493,1055615;0,09716870210859574;
2021-12-23;9305493,1055615;0,09716870210859574;
2021-12-27;9305493,1055615;0,09716870210859574;
2021-12-28;9305493,1055615;0,09716870210859574;
2021-12-29;9305493,1055615;0,09716870210859574;
2021-12-30;9305493,1055615;0,09716870210859574;
2021-12-31;9305493,1055615;0,09716870210859574;
2022-01-03;9305493,1055615;0,09716870210859574;
2022-01-04;9305493,1055615;0,09716870210859574;
2022-01-05;9305493,1055615;0,09716870210859574;
2022-01-06;9305493,1055615;0,09716870210859574;
2022-01-07;9305493,1055615;0,09716870210859574;
2022-01-10;9305493,1055615;0,09716870210859574;
2022-01-11;9305493,1055615;0,09716870210859574;
2022-01-12;9305493,1055615;0,09716870210859574;
2022-01-13;9305493,1055615;0,09716870210859574;
2022-01-14;9305493,1055615;0,09716870210859574;
2022-01-18;9325708,343863823;0,09520739284463398;
2022-01-19;9454734,85549865;0,08268906935116427;
2022-01-20;9582207,088057853;0,07032154407754299;
2022-01-21;9799842,925261833;0,04920622615278747;
2022-01-24;9880679,076423027;0,04136339542458156;
2022-01-25;9880679,076423027;0,04136339542458156;
2022-01-26;9880679,076423027;0,04136339542458156;
2022-01-27;9880679,076423027;0,04136339542458156;
2022-01-28;9880679,076423027;0,04136339542458156;
2022-01-31;9880679,076423027;0,04136339542458156;
2022-02-01;9880679,076423027;0,04136339542458156;
2022-02-02;9880679,076423027;0,04136339542458156;
2022-02-03;9880679,076423027;0,04136339542458156;
2022-02-04;9880679,076423027;0,04136339542458156;
2022-02-07;9880679,076423027;0,04136339542458156;
2022-02-08;9880679,076423027;0,04136339542458156;
2022-02-09;9880679,076423027;0,04136339542458156;
2022-02-10;9880679,076423027;0,04136339542458156;
2022-02-11;9880679,076423027;0,04136339542458156;
2022-02-14;9880679,076423027;0,04136339542458156;
2022-02-15;9880679,076423027;0,04136339542458156;
2022-02-16;9880679,076423027;0,04136339542458156;
2022-02-17;9880679,076423027;0,04136339542458156;
2022-02-18;9880679,076423027;0,04136339542458156;
2022-02-22;9880679,076423027;0,04136339542458156;
2022-02-23;9880679,076423027;0,04136339542458156;
2022-02-24;9880679,076423027;0,04136339542458156;
2022-02-25;9880679,076423027;0,04136339542458156;
2022-02-28;9880679,076423027;0,04136339542458156;
2022-03-01;9880679,076423027;0,04136339542458156;
2022-03-02;9880679,076423027;0,04136339542458156;
2022-03-03;9880679,076423027;0,04136339542458156;
2022-03-04;9880679,076423027;0,04136339542458156;
2022-03-07;9880679,076423027;0,04136339542458156;
2022-03-08;9880679,076423027;0,04136339542458156;
2022-03-09;9880679,076423027;0,04136339542458156;
2022-03-10;9880679,076423027;0,04136339542458156;
2022-03-11;9880679,076423027;0,04136339542458156;
2022-03-14;9880679,076423027;0,04136339542458156;
2022-03-15;9880679,076423027;0,04136339542458156;
2022-03-16;9880679,076423027;0,04136339542458156;
2022-03-17;9880679,076423027;0,04136339542458156;
2022-03-18;9880679,076423027;0,04136339542458156;
2022-03-21;9880679,076423027;0,04136339542458156;
2022-03-22;9880679,076423027;0,04136339542458156;
2022-03-23;9880679,076423027;0,04136339542458156;
2022-03-24;9880679,076423027;0,04136339542458156;
2022-03-25;9880679,076423027;0,04136339542458156;
2022-03-28;9880679,076423027;0,04136339542458156;
2022-03-29;9880679,076423027;0,04136339542458156;
2022-03-30;9807602,161411155;0,0484534147580693;
2022-03-31;9859102,55399691;0,043456778281886765;
2022-04-01;9876860,983020652;0,04173383191653657;
2022-04-04;9839567,875606406;0,04535205871948633;
2022-04-05;10008275,661094535;0,028983805343896885;
2022-04-06;10105948,375606406;0,01950746888208954;
2022-04-07;10059775,376239646;0,02398723459390517;
2022-04-08;10121931,232704032;0,01795679086279811;
2022-04-11;10370552,626239646;0,0;187 days
2022-04-12;10558795,090118278;0,0;
2022-04-13;10500191,054946769;0,005550257834471606;
2022-04-14;10674226,911094535;0,0;2 days
2022-04-18;10725726,626239646;0,0;
2022-04-19;10725726,626239646;0,0;
2022-04-20;10725726,626239646;0,0;
2022-04-21;10725726,626239646;0,0;
2022-04-22;10725726,626239646;0,0;
2022-04-25;10725726,626239646;0,0;
2022-04-26;10725726,626239646;0,0;
2022-04-27;10725726,626239646;0,0;
2022-04-28;10725726,626239646;0,0;
2022-04-29;10725726,626239646;0,0;
2022-05-02;10725726,626239646;0,0;
2022-05-03;10725726,626239646;0,0;
2022-05-04;10725726,626239646;0,0;
2022-05-05;10725726,626239646;0,0;
2022-05-06;10725726,626239646;0,0;
2022-05-09;10725726,626239646;0,0;
2022-05-10;10725726,626239646;0,0;
2022-05-11;10725726,626239646;0,0;
2022-05-12;10725726,626239646;0,0;
2022-05-13;10725726,626239646;0,0;
2022-05-16;10725726,626239646;0,0;
2022-05-17;10725726,626239646;0,0;
2022-05-18;10725726,626239646;0,0;
2022-05-19;10725726,626239646;0,0;
2022-05-20;10725726,626239646;0,0;
2022-05-23;10725726,626239646;0,0;
2022-05-24;10725726,626239646;0,0;
2022-05-25;10725726,626239646;0,0;
2022-05-26;10725726,626239646;0,0;
2022-05-27;10725726,626239646;0,0;
2022-05-31;10725726,626239646;0,0;
2022-06-01;10725726,626239646;0,0;
2022-06-02;10848842,997343192;0,0;
2022-06-03;10720902,74043096;0,011792986306794484;
2022-06-06;10739857,254255423;0,010045840198301237;
2022-06-07;10796718,988126883;0,004804568489844785;
2022-06-08;10642716,726606498;0,01899983904156166;
2022-06-09;10486345,602758536;0,03341346120258437;
2022-06-10;10303913,378103385;0,05022928430001772;
2022-06-13;10202035,125799308;0,05961998636188981;
2022-06-14;10202035,125799308;0,05961998636188981;
2022-06-15;10202035,125799308;0,05961998636188981;
2022-06-16;10202035,125799308;0,05961998636188981;
2022-06-17;10202035,125799308;0,05961998636188981;
2022-06-21;10202035,125799308;0,05961998636188981;
2022-06-22;10202035,125799308;0,05961998636188981;
2022-06-23;10202035,125799308;0,05961998636188981;
2022-06-24;10202035,125799308;0,05961998636188981;
2022-06-27;10202035,125799308;0,05961998636188981;
2022-06-28;10202035,125799308;0,05961998636188981;
2022-06-29;10202035,125799308;0,05961998636188981;
2022-06-30;10246553,770094633;0,05551644791947452;
2022-07-01;10236941,430090666;0,05640247235602691;
2022-07-05;10083147,656759977;0,07057852535710285;
2022-07-06;10258568,736757994;0,054408959621754405;
2022-07-07;10385929,950102568;0,04266934707728631;
2022-07-08;10426781,020094633;0,03890386996584971;
2022-07-11;10393138,746763945;0,04200487099784245;
2022-07-12;10299420,723433256;0,050643398014376784;
2022-07-13;10260972,280100584;0,05418741126464577;
2022-07-14;10172060,42677188;0,062382926062903854;
2022-07-15;10349884,133429289;0,04599189646638768;
2022-07-18;10236941,430090666;0,05640247235602691;
2022-07-19;10580574,793425322;0,024727816964773774;
2022-07-20;10604605,64343524;0,02251275587339263;
2022-07-21;10712742,17677188;0,012545192202029543;
2022-07-22;10683905,156759977;0,015203265511686936;
2022-07-25;10655069,053431273;0,01786125432540353;
2022-07-26;10532514,92677188;0,02915777015565435;
2022-07-27;10727159,770094633;0,011216240043141812;
2022-07-28;10962656,60009265;0,0;56 days
2022-07-29;10902580,85009265;0,005480035742384981;
2022-08-01;10880953,543425322;0,007452851954391937;
2022-08-02;10794444,31675601;0,01534411680241976;
2022-08-03;10984283,906759977;0,0;6 days
2022-08-04;10904984,39343524;0,007219361225353493;
2022-08-05;10816071,623423338;0,015313905281810647;
2022-08-08;10818475,166765928;0,015095088710517235;
2022-08-09;10794444,31675601;0,017282837153101638;
2022-08-10;11058778,166765928;0,0;7 days
2022-08-11;11080405,473433256;0,0;
2022-08-12;11183051,580150358;0,0;
2022-08-15;11178252,910320036;0,00042910200278789556;
2022-08-16;11221440,023540251;0,0;4 days
2022-08-17;11195047,797099821;0,0023519464868202444;
2022-08-18;11845252,457439177;0,0;2 days
2022-08-19;11758878,230998747;0,0072918856521444475;
2022-08-22;11920060,01591513;0,0;4 days
2022-08-23;11992985,930454466;0,0;
2022-08-24;12075635,547546599;0,0;
2022-08-25;12027017,962085936;0,004026089166838109;
2022-08-26;12362478,281730864;0,0;2 days
2022-08-29;12406234,01591513;0,0;
2022-08-30;12520484,275348876;0,0;
2022-08-31;12389218,000099394;0,010484121249840661;
2022-09-01;12389218,000099394;0,010484121249840661;
2022-09-02;12389218,000099394;0,010484121249840661;
2022-09-06;12389218,000099394;0,010484121249840661;
2022-09-07;12389218,000099394;0,010484121249840661;
2022-09-08;12389218,000099394;0,010484121249840661;
2022-09-09;12389218,000099394;0,010484121249840661;
2022-09-12;12389218,000099394;0,010484121249840661;
2022-09-13;12801542,132040983;0,0;14 days
2022-09-14;12842270,996352201;0,0;
2022-09-15;13024190,90917874;0,0;
2022-09-16;13021476,13492108;0,00020844091403382503;
2022-09-19;13021476,13492108;0,00020844091403382503;
2022-09-20;13216971,990592008;0,0;5 days
2022-09-21;13287568,550627714;0,0;
2022-09-22;13322132,124040456;0,0;
2022-09-23;13479944,514615865;0,0;
2022-09-26;13505709,075754019;0,0;
2022-09-27;13525033,41804299;0,0;
2022-09-28;13260940,216329427;0,019526251326022592;
2022-09-29;13508930,413759084;0,0011906073564611486;
2022-09-30;13692507,365472646;0,0;3 days
2022-10-03;13277043,220613332;0,030342444504135035;
2022-10-04;13106349,163759084;0,042808682593199254;
2022-10-05;13051597,474897237;0,04680734313070689;
2022-10-06;13202968,41804299;0,0357523231036625;
2022-10-07;13605549,66804299;0,006350750458526844;
2022-10-10;13727934,712045522;0,0;10 days
2022-10-11;13753699,273183675;0,0;
2022-10-12;13753699,273183675;0,0;
2022-10-13;13753699,273183675;0,0;
2022-10-14;13753699,273183675;0,0;
2022-10-17;13753699,273183675;0,0;
2022-10-18;13753699,273183675;0,0;
2022-10-19;13753699,273183675;0,0;
2022-10-20;13753699,273183675;0,0;
2022-10-21;13753699,273183675;0,0;
2022-10-24;13753699,273183675;0,0;
2022-10-25;13753699,273183675;0,0;
2022-10-26;13753699,273183675;0,0;
2022-10-27;13753699,273183675;0,0;
2022-10-28;13753699,273183675;0,0;
2022-10-31;13753699,273183675;0,0;
2022-11-01;13753699,273183675;0,0;
2022-11-02;13753699,273183675;0,0;
2022-11-03;13753699,273183675;0,0;
2022-11-04;13753699,273183675;0,0;
2022-11-07;13753699,273183675;0,0;
2022-11-08;13753699,273183675;0,0;
2022-11-09;13753699,273183675;0,0;
2022-11-10;13753699,273183675;0,0;
2022-11-11;13753699,273183675;0,0;
2022-11-14;13753699,273183675;0,0;
2022-11-15;13753699,273183675;0,0;
2022-11-16;13753699,273183675;0,0;
2022-11-17;13753699,273183675;0,0;
2022-11-18;13753699,273183675;0,0;
2022-11-21;13753699,273183675;0,0;
2022-11-22;13753699,273183675;0,0;
2022-11-23;13753699,273183675;0,0;
2022-11-25;13753699,273183675;0,0;
2022-11-28;13753699,273183675;0,0;
2022-11-29;13753699,273183675;0,0;
2022-11-30;13753699,273183675;0,0;
2022-12-01;13753699,273183675;0,0;
2022-12-02;13753699,273183675;0,0;
2022-12-05;13753699,273183675;0,0;
2022-12-06;13753699,273183675;0,0;
2022-12-07;13788779,095092855;0,0;
2022-12-08;13558142,544067465;0,016726393934867634;
2022-12-09;13709053,36267098;0,005781928325347407;
2022-12-12;13469875,079223715;0,02312779207425497;
2022-12-13;13373064,79577645;0,030148738800547692;
2022-12-14;13469875,079223715;0,02312779207425497;
2022-12-15;13797320,82751473;0,0;8 days
2022-12-16;13894131,110961996;0,0;
2022-12-19;14010872,82751473;0,0;
2022-12-20;14019415,646118246;0,0;
2022-12-21;13936841,945434652;0,0058899531027498675;
2022-12-22;14033652,228881918;0,0;2 days
2022-12-23;13988094,512329184;0,003246319333678138;
2022-12-27;13973857,929565512;0,004260779613260435;
2022-12-28;14104836,228881918;0,0;6 days
2022-12-29;13982399,661987387;0,008680467104171141;
2022-12-30;13942536,79577645;0,01150665136920448;
2023-01-03;13857116,213012777;0,017562771509668007;
2023-01-04;13968163,079223715;0,009689807626290792;
2023-01-05;14158935,677856527;0,0;8 days
2023-01-06;13748916,228881918;0,02895835240044542;
2023-01-09;13674884,2606202;0,034186991752024665;
2023-01-10;13609395,110961996;0,038812279354723644;
2023-01-11;13495501,36267098;0,04685622777587062;
2023-01-12;13555295,661987387;0,04263314910125526;
2023-01-13;13589463,677856527;0,04021997224626217;
2023-01-17;13817252,2606202;0,024131998690459122;
2023-01-18;14153240,82751473;0,000402208928083736;
2023-01-19;14278525,36267098;0,0;14 days
2023-01-20;14187409,929565512;0,006381291540348832;
2023-01-23;13982399,661987387;0,020739235541631595;
2023-01-24;13894131,110961996;0,026921145002405056;
2023-01-25;13845726,512329184;0,03031117285215479;
2023-01-26;13743221,378540121;0,037490144852796226;
2023-01-27;13694816,779907309;0,04088017270254596;
2023-01-30;13777389,394409262;0,03509717954291425;
2023-01-31;13649259,063354574;0,04407081847272032;
2023-02-01;13677732,228881918;0,0420766933929847;
2023-02-02;13464180,228881918;0,05703285970398897;
2023-02-03;13660647,677856527;0,04327321408342344;
2023-02-06;13962468,228881918;0,022135138311645597;
2023-02-07;13885589,378540121;0,027519367312126675;
2023-02-08;14136157,36267098;0,009970777540669551;
2023-02-09;14201646,512329184;0,005384229000480967;
2023-02-10;14050736,779907309;0,015953228850872136;
2023-02-13;13879894,528198324;0,02791820754227292;
2023-02-14;13925452,244751059;0,02472756177209845;
2023-02-15;13982399,661987387;0,020739235541631595;
2023-02-16;13982399,661987387;0,020739235541631595;
2023-02-17;13982399,661987387;0,020739235541631595;
2023-02-21;13982399,661987387;0,020739235541631595;
2023-02-22;13982399,661987387;0,020739235541631595;
2023-02-23;13982399,661987387;0,020739235541631595;
2023-02-24;13982399,661987387;0,020739235541631595;
2023-02-27;13982399,661987387;0,020739235541631595;
2023-02-28;13982399,661987387;0,020739235541631595;
2023-03-01;13982399,661987387;0,020739235541631595;
2023-03-02;13982399,661987387;0,020739235541631595;
2023-03-03;13982399,661987387;0,020739235541631595;
2023-03-06;13982399,661987387;0,020739235541631595;
2023-03-07;13982399,661987387;0,020739235541631595;
2023-03-08;13982399,661987387;0,020739235541631595;
2023-03-09;13982399,661987387;0,020739235541631595;
2023-03-10;13982399,661987387;0,020739235541631595;
2023-03-13;13982399,661987387;0,020739235541631595;
2023-03-14;13982399,661987387;0,020739235541631595;
2023-03-15;13982399,661987387;0,020739235541631595;
2023-03-16;14367276,422628943;0,0;56 days
2023-03-17;14387342,325148169;0,0;
2023-03-20;14602335,075148169;0,0;
2023-03-21;14524937,553927008;0,0053003523630192895;
2023-03-22;14178082,84636933;0,029053725078592163;
2023-03-23;14255480,36759049;0,023753372715572985;
2023-03-24;14479072,477667395;0,00844129359081447;
2023-03-27;14487672,931253973;0,007852315626515116;
2023-03-28;14444673,943850104;0,010796980790174437;
2023-03-29;14542137,36759049;0,004122471320366361;
2023-03-30;14542137,36759049;0,004122471320366361;
2023-03-31;14542137,36759049;0,004122471320366361;
2023-04-03;14542137,36759049;0,004122471320366361;
2023-04-04;14542137,36759049;0,004122471320366361;
2023-04-05;14542137,36759049;0,004122471320366361;
2023-04-06;14542137,36759049;0,004122471320366361;
2023-04-10;14542137,36759049;0,004122471320366361;
2023-04-11;14542137,36759049;0,004122471320366361;
2023-04-12;14542137,36759049;0,004122471320366361;
2023-04-13;14542137,36759049;0,004122471320366361;
2023-04-14;14542137,36759049;0,004122471320366361;
2023-04-17;14542137,36759049;0,004122471320366361;
2023-04-18;14542137,36759049;0,004122471320366361;
2023-04-19;14865214,245210676;0,0;30 days
2023-04-20;15297349,154230146;0,0;
2023-04-21;15300309,616518049;0,0;
2023-04-24;15300309,616518049;0,0;
2023-04-25;15300309,616518049;0,0;
2023-04-26;15300309,616518049;0,0;
2023-04-27;15300309,616518049;0,0;
2023-04-28;15300309,616518049;0,0;
2023-05-01;15300309,616518049;0,0;
2023-05-02;15300309,616518049;0,0;
2023-05-03;15300309,616518049;0,0;
2023-05-04;15300309,616518049;0,0;
2023-05-05;15300309,616518049;0,0;
2023-05-08;15300309,616518049;0,0;
2023-05-09;15300309,616518049;0,0;
2023-05-10;15300309,616518049;0,0;
2023-05-11;15300309,616518049;0,0;
2023-05-12;15300309,616518049;0,0;
2023-05-15;15300309,616518049;0,0;
2023-05-16;15300309,616518049;0,0;
2023-05-17;15300309,616518049;0,0;
2023-05-18;15300309,616518049;0,0;
2023-05-19;15300309,616518049;0,0;
2023-05-22;15300309,616518049;0,0;
2023-05-23;15300309,616518049;0,0;
2023-05-24;15300309,616518049;0,0;
2023-05-25;15300309,616518049;0,0;
2023-05-26;15300309,616518049;0,0;
2023-05-30;15300309,616518049;0,0;
2023-05-31;15300309,616518049;0,0;
2023-06-01;15300309,616518049;0,0;
2023-06-02;15300309,616518049;0,0;
2023-06-05;15300309,616518049;0,0;
2023-06-06;15300309,616518049;0,0;
2023-06-07;15300309,616518049;0,0;
2023-06-08;15300309,616518049;0,0;
2023-06-09;15300309,616518049;0,0;
2023-06-12;15441065,619145978;0,0;
2023-06-13;15538948,40579759;0,0;
2023-06-14;15587889,799123395;0,0;
2023-06-15;15884597,65251695;0,0;
2023-06-16;15927421,225820173;0,0;
2023-06-20;15768361,40579759;0,00998653942577532;
2023-06-21;15716361,685887922;0,013251331583426618;
2023-06-22;15716361,685887922;0,013251331583426618;
2023-06-23;15716361,685887922;0,013251331583426618;
2023-06-26;15716361,685887922;0,013251331583426618;
2023-06-27;15716361,685887922;0,013251331583426618;
2023-06-28;15716361,685887922;0,013251331583426618;
2023-06-29;15716361,685887922;0,013251331583426618;
2023-06-30;15716361,685887922;0,013251331583426618;
2023-07-03;15716361,685887922;0,013251331583426618;
2023-07-05;15716361,685887922;0,013251331583426618;
2023-07-06;15716361,685887922;0,013251331583426618;
2023-07-07;15716361,685887922;0,013251331583426618;
2023-07-10;15716361,685887922;0,013251331583426618;
2023-07-11;15716361,685887922;0,013251331583426618;
2023-07-12;15716361,685887922;0,013251331583426618;
2023-07-13;15716361,685887922;0,013251331583426618;
2023-07-14;15716361,685887922;0,013251331583426618;
2023-07-17;15716361,685887922;0,013251331583426618;
