,indice,indice_original_upper_pivot,valor_rsi,resist_slope,resist_intercept,inicio_janela,fim_janela,mapeado,x_min,x_max,num_zeros
32,64.0,940.0,69.85760437072119,-0.02689420826182103,95.13816013683297,742.0,941.0,0.0,0.0,0.0,0.0
33,71.0,1033.0,75.94131555439547,-0.01460408883797636,91.02733932402505,835.0,1034.0,0.0,0.0,0.0,0.0
34,72.0,1037.0,76.46276431947459,-0.008512798484025362,85.29053634740889,839.0,1038.0,0.0,0.0,0.0,0.0
35,88.0,1102.0,83.37460099914134,-0.025375289404090073,111.3381699224486,1001.0,1200.0,0.0,0.0,0.0,0.0
36,89.0,1102.0,83.37460099914134,-0.14579294792742073,244.03842961515898,1012.0,1211.0,0.0,0.0,0.0,0.0
37,90.0,1102.0,83.37460099914134,-0.16689563480272998,267.2935905517498,1015.0,1214.0,0.0,0.0,0.0,0.0
38,91.0,1102.0,83.37460099914134,-0.21234579706601434,317.37966936588913,1022.0,1221.0,0.0,0.0,0.0,0.0
39,92.0,1102.0,83.37460099914134,-0.2343180657579069,341.5931094643547,1039.0,1238.0,1.0,1102.0,1222.0,4.0
40,93.0,1102.0,83.37460099914134,-0.23432974152066882,341.6059761549184,1041.0,1240.0,1.0,1102.0,1222.0,4.0
41,94.0,1102.0,83.37460099914134,-0.23433125316523062,341.6076419872255,1048.0,1247.0,1.0,1102.0,1241.0,4.0
42,95.0,1102.0,83.37460099914134,-0.23431883310312096,341.5939550787806,1053.0,1252.0,1.0,1102.0,1248.0,4.0
43,96.0,1102.0,83.37460099914134,-0.23433801906234566,341.6150980058462,1061.0,1260.0,1.0,1102.0,1248.0,4.0
44,97.0,1102.0,83.37460099914134,-0.19604099562659874,299.41177817965314,1078.0,1277.0,0.0,0.0,0.0,0.0
45,98.0,1102.0,83.37460099914134,-0.18922080122703042,291.8959239513289,1082.0,1281.0,0.0,0.0,0.0,0.0
46,99.0,1102.0,83.37460099914134,-0.18921820818650015,291.89306642066447,1087.0,1286.0,0.0,0.0,0.0,0.0
47,100.0,1102.0,83.37460099914134,-0.16999839462035335,270.71283187077074,1102.0,1301.0,0.0,0.0,0.0,0.0
48,101.0,1302.0,59.38716257457815,-0.09618624791806744,184.62165736390196,1105.0,1304.0,0.0,0.0,0.0,0.0
49,116.0,1329.0,73.33956724947339,-0.010034088686885163,86.67487111434377,1241.0,1440.0,0.0,0.0,0.0,0.0
50,117.0,1329.0,73.33956724947339,-0.017444794243597402,96.52369879921434,1248.0,1447.0,0.0,0.0,0.0,0.0
51,118.0,1329.0,73.33956724947339,-0.017443652110352488,96.52218090413184,1251.0,1450.0,0.0,0.0,0.0,0.0
52,119.0,1400.0,72.10000581064907,-0.01746707910140737,96.55391655261938,1261.0,1460.0,0.0,0.0,0.0,0.0
53,120.0,1400.0,72.10000581064907,-0.01745948769004334,96.54328857670974,1273.0,1472.0,0.0,0.0,0.0,0.0
54,121.0,1400.0,72.10000581064907,-0.017468505902777223,96.55591407453718,1278.0,1477.0,0.0,0.0,0.0,0.0
55,122.0,1400.0,72.10000581064907,-0.029066331448188615,112.79286983811312,1287.0,1486.0,0.0,0.0,0.0,0.0
56,123.0,1400.0,72.10000581064907,-0.18389343175180217,329.5508102631721,1305.0,1504.0,0.0,0.0,0.0,0.0
57,124.0,1516.0,57.02337706351958,-0.1299779300320388,254.0699189920904,1319.0,1518.0,0.0,0.0,0.0,0.0
58,125.0,1519.0,59.934051562593346,-0.10225995151045543,215.26691790697512,1329.0,1528.0,0.0,0.0,0.0,0.0
59,126.0,1400.0,72.10000581064907,-0.10221455367277354,215.20038095253202,1343.0,1542.0,0.0,0.0,0.0,0.0
60,127.0,1400.0,72.10000581064907,-0.06848000536042782,167.97201331524803,1348.0,1547.0,0.0,0.0,0.0,0.0
61,128.0,1400.0,72.10000581064907,-0.0664929027518714,165.190069663269,1353.0,1552.0,0.0,0.0,0.0,0.0
62,129.0,1400.0,72.10000581064907,-0.06648459964689081,165.1784453162962,1359.0,1558.0,0.0,0.0,0.0,0.0
63,130.0,1400.0,72.10000581064907,-0.06650160281112888,165.20224974622948,1368.0,1567.0,0.0,0.0,0.0,0.0
64,131.0,1400.0,72.10000581064907,-0.06650406024305466,165.2056901509256,1385.0,1584.0,0.0,0.0,0.0,0.0
65,132.0,1400.0,72.10000581064907,-0.06647835669482782,165.169705183408,1393.0,1592.0,0.0,0.0,0.0,0.0
66,133.0,1400.0,72.10000581064907,-0.06649031951406938,165.1864531303462,1400.0,1599.0,0.0,0.0,0.0,0.0
67,134.0,1401.0,71.37282735787184,-0.061984216946146344,158.21271529942288,1401.0,1600.0,0.0,0.0,0.0,0.0
68,139.0,1548.0,62.25738262887543,-0.026796340705651414,103.73811804122383,1448.0,1647.0,0.0,0.0,0.0,0.0
69,140.0,1548.0,62.25738262887543,-0.05073789255305656,140.799640301007,1451.0,1650.0,0.0,0.0,0.0,0.0
70,141.0,1661.0,57.35278916911623,-0.04341230620915323,129.46062978251973,1463.0,1662.0,0.0,0.0,0.0,0.0
71,142.0,1663.0,60.37693003429004,-0.016370880460028815,87.60170423931797,1473.0,1672.0,0.0,0.0,0.0,0.0
72,143.0,1663.0,60.37693003429004,-0.016369090718548324,87.59872789923591,1476.0,1675.0,0.0,0.0,0.0,0.0
73,158.0,1687.0,65.15397575443038,-0.04159038864668863,135.3169614013941,1601.0,1800.0,1.0,1687.0,1787.0,3.0
74,159.0,1687.0,65.15397575443038,-0.044708347051704324,140.57695723065558,1607.0,1806.0,1.0,1687.0,1787.0,3.0
75,160.0,1687.0,65.15397575443038,-0.04310955306649716,137.87979177761108,1610.0,1809.0,1.0,1687.0,1807.0,4.0
76,161.0,1687.0,65.15397575443038,-0.043106550077163595,137.87472573460536,1617.0,1816.0,1.0,1687.0,1807.0,4.0
