Datetime;Open;High;Low;Close;Adj Close;Volume
2024-12-11 10:13:00-05:00;249,5800018310547;249,64999389648438;249,52999877929688;249,60000610351562;249,60000610351562;72667
2024-12-11 10:14:00-05:00;249,63999938964844;249,6999969482422;249,53070068359375;249,67999267578125;249,67999267578125;76763
2024-12-11 10:15:00-05:00;249,68170166015625;249,86000061035156;249,67999267578125;249,72000122070312;249,72000122070312;129194
2024-12-11 10:16:00-05:00;249,72000122070312;249,8000030517578;249,6645050048828;249,75999450683594;249,75999450683594;81815
2024-12-11 10:17:00-05:00;249,74000549316406;249,92999267578125;249,67999267578125;249,8300018310547;249,8300018310547;73044
2024-12-11 10:18:00-05:00;249,83999633789062;249,8699951171875;249,6750030517578;249,71499633789062;249,71499633789062;72555
2024-12-11 10:19:00-05:00;249,7050018310547;249,7050018310547;249,5500030517578;249,63999938964844;249,63999938964844;69283
2024-12-11 10:20:00-05:00;249,6248016357422;249,6497039794922;249,4949951171875;249,55999755859375;249,55999755859375;75498
2024-12-11 10:21:00-05:00;249,55999755859375;249,55999755859375;249,4600067138672;249,4635009765625;249,4635009765625;91173
2024-12-11 10:22:00-05:00;249,47999572753906;249,50999450683594;249,4199981689453;249,47999572753906;249,47999572753906;63931
2024-12-11 10:23:00-05:00;249,47900390625;249,51499938964844;249,4250030517578;249,47860717773438;249,47860717773438;62461
2024-12-11 10:24:00-05:00;249,50999450683594;249,6699981689453;249,5;249,6649932861328;249,6649932861328;59546
2024-12-11 10:25:00-05:00;249,66000366210938;249,72210693359375;249,5800018310547;249,7032012939453;249,7032012939453;63795
2024-12-11 10:26:00-05:00;249,68499755859375;249,72000122070312;249,63999938964844;249,6905059814453;249,6905059814453;72020
2024-12-11 10:27:00-05:00;249,69000244140625;249,79750061035156;249,61000061035156;249,6199951171875;249,6199951171875;54227
2024-12-11 10:28:00-05:00;249,58999633789062;249,58999633789062;249,39999389648438;249,4492950439453;249,4492950439453;41862
2024-12-11 10:29:00-05:00;249,44000244140625;249,44000244140625;249,35000610351562;249,42999267578125;249,42999267578125;91496
2024-12-11 10:30:00-05:00;249,42999267578125;249,5399932861328;249,42999267578125;249,4600067138672;249,4600067138672;66346
2024-12-11 10:31:00-05:00;249,47000122070312;249,49769592285156;249,39500427246094;249,49769592285156;249,49769592285156;41950
2024-12-11 10:32:00-05:00;249,49000549316406;249,639892578125;249,4499969482422;249,55499267578125;249,55499267578125;55131
2024-12-11 10:33:00-05:00;249,55999755859375;249,55999755859375;249,4600067138672;249,46389770507812;249,46389770507812;55558
2024-12-11 10:34:00-05:00;249,47000122070312;249,65989685058594;249,4499969482422;249,64999389648438;249,64999389648438;71109
2024-12-11 10:35:00-05:00;249,64999389648438;249,7758026123047;249,60000610351562;249,74119567871094;249,74119567871094;57574
2024-12-11 10:36:00-05:00;249,74000549316406;249,75999450683594;249,64999389648438;249,72999572753906;249,72999572753906;53328
2024-12-11 10:37:00-05:00;249,73500061035156;249,8800048828125;249,71499633789062;249,85000610351562;249,85000610351562;58370
2024-12-11 10:38:00-05:00;249,86000061035156;249,92999267578125;249,77000427246094;249,91000366210938;249,91000366210938;76301
2024-12-11 10:39:00-05:00;249,89999389648438;249,9499969482422;249,85000610351562;249,9499969482422;249,9499969482422;54815
2024-12-11 10:40:00-05:00;249,95399475097656;250,0;249,95399475097656;249,9897003173828;249,9897003173828;318414
2024-12-11 10:41:00-05:00;249,98980712890625;250,1999969482422;249,85000610351562;249,860107421875;249,860107421875;1053280
2024-12-11 10:42:00-05:00;249,87669372558594;249,9499969482422;249,64500427246094;249,6699981689453;249,6699981689453;190990
2024-12-11 10:43:00-05:00;249,6699981689453;249,6999969482422;249,41000366210938;249,58999633789062;249,58999633789062;137582
2024-12-11 10:44:00-05:00;249,61500549316406;249,72999572753906;249,5800018310547;249,65499877929688;249,65499877929688;75077
2024-12-11 10:45:00-05:00;249,65499877929688;249,83999633789062;249,64999389648438;249,82000732421875;249,82000732421875;48992
2024-12-11 10:46:00-05:00;249,82000732421875;249,94000244140625;249,7899932861328;249,7899932861328;249,7899932861328;84568
2024-12-11 10:47:00-05:00;249,75;249,8780059814453;249,66000366210938;249,85000610351562;249,85000610351562;79656
2024-12-11 10:48:00-05:00;249,85499572753906;249,8874053955078;249,80999755859375;249,85499572753906;249,85499572753906;42240
2024-12-11 10:49:00-05:00;249,85499572753906;249,9250030517578;249,7902069091797;249,8300018310547;249,8300018310547;48128
2024-12-11 10:50:00-05:00;249,84500122070312;250,0699005126953;249,8300018310547;250,05360412597656;250,05360412597656;99683
2024-12-11 10:51:00-05:00;250,0500030517578;250,07989501953125;249,97000122070312;250,00999450683594;250,00999450683594;50547
2024-12-11 10:52:00-05:00;250,02000427246094;250,10000610351562;249,8170928955078;249,85499572753906;249,85499572753906;69883
2024-12-11 10:53:00-05:00;249,85910034179688;249,91000366210938;249,77000427246094;249,7899932861328;249,7899932861328;44405
2024-12-11 10:54:00-05:00;249,80999755859375;249,80999755859375;249,63499450683594;249,75999450683594;249,75999450683594;55455
2024-12-11 10:55:00-05:00;249,77000427246094;249,8699951171875;249,7301025390625;249,8531036376953;249,8531036376953;40120
2024-12-11 10:56:00-05:00;249,85549926757812;249,9499969482422;249,7899932861328;249,79100036621094;249,79100036621094;62406
2024-12-11 10:57:00-05:00;249,827392578125;249,9799041748047;249,80999755859375;249,9499969482422;249,9499969482422;47672
2024-12-11 10:58:00-05:00;249,9600067138672;250,0500030517578;249,9600067138672;250,02999877929688;250,02999877929688;84554
2024-12-11 10:59:00-05:00;250,00999450683594;250,1999969482422;250,00999450683594;250,1405029296875;250,1405029296875;72933
2024-12-11 11:00:00-05:00;250,14999389648438;250,16000366210938;250,10000610351562;250,10000610351562;250,10000610351562;51913
2024-12-11 11:01:00-05:00;250,07000732421875;250,07000732421875;249,92999267578125;249,9781036376953;249,9781036376953;80188
2024-12-11 11:02:00-05:00;249,96009826660156;250,17979431152344;249,96009826660156;250,17379760742188;250,17379760742188;45521
2024-12-11 11:03:00-05:00;250,1699981689453;250,17999267578125;250,08999633789062;250,09500122070312;250,09500122070312;46549
2024-12-11 11:04:00-05:00;250,08999633789062;250,16000366210938;250,0800018310547;250,09500122070312;250,09500122070312;43422
2024-12-11 11:05:00-05:00;250,08999633789062;250,1392059326172;250,04379272460938;250,1300048828125;250,1300048828125;184478
2024-12-11 11:06:00-05:00;250,13499450683594;250,61990356445312;250,13499450683594;250,61990356445312;250,61990356445312;244828
2024-12-11 11:07:00-05:00;250,60169982910156;250,61000061035156;250,30999755859375;250,33999633789062;250,33999633789062;109371
2024-12-11 11:08:00-05:00;250,3350067138672;250,38499450683594;250,2288055419922;250,3800048828125;250,3800048828125;57629
2024-12-11 11:09:00-05:00;250,3800048828125;250,5399932861328;250,3800048828125;250,4600067138672;250,4600067138672;75248
2024-12-11 11:10:00-05:00;250,452392578125;250,77000427246094;250,452392578125;250,74000549316406;250,74000549316406;229780
2024-12-11 11:11:00-05:00;250,74000549316406;250,8000030517578;250,67999267578125;250,79379272460938;250,79379272460938;91443
2024-12-11 11:12:00-05:00;250,8000030517578;250,8000030517578;250,41009521484375;250,41009521484375;250,41009521484375;98484
2024-12-11 11:13:00-05:00;250,39999389648438;250,4199981689453;249,92999267578125;250,17999267578125;250,17999267578125;231647
2024-12-11 11:14:00-05:00;250,19000244140625;250,3199005126953;250,0915069580078;250,2498016357422;250,2498016357422;57259
2024-12-11 11:15:00-05:00;250,2449951171875;250,27999877929688;250,07000732421875;250,19000244140625;250,19000244140625;131979
2024-12-11 11:16:00-05:00;250,19000244140625;250,22999572753906;250,05999755859375;250,0800018310547;250,0800018310547;50011
2024-12-11 11:17:00-05:00;250,0800018310547;250,09759521484375;250,04010009765625;250,0800018310547;250,0800018310547;70715
2024-12-11 11:18:00-05:00;250,07809448242188;250,14999389648438;250,0500030517578;250,08999633789062;250,08999633789062;52215
2024-12-11 11:19:00-05:00;250,08999633789062;250,19000244140625;250,05999755859375;250,0800018310547;250,0800018310547;47049
2024-12-11 11:20:00-05:00;250,13499450683594;250,1699981689453;249,99000549316406;250,1699981689453;250,1699981689453;40801
2024-12-11 11:21:00-05:00;250,1699981689453;250,1999969482422;250,10000610351562;250,1934051513672;250,1934051513672;57898
2024-12-11 11:22:00-05:00;250,19000244140625;250,22999572753906;250,13999938964844;250,14039611816406;250,14039611816406;62675
2024-12-11 11:23:00-05:00;250,14999389648438;250,32000732421875;250,1199951171875;250,31500244140625;250,31500244140625;111698
2024-12-11 11:24:00-05:00;250,30999755859375;250,49000549316406;250,30999755859375;250,48500061035156;250,48500061035156;112833
2024-12-11 11:25:00-05:00;250,48500061035156;250,55999755859375;250,4199981689453;250,5;250,5;81619
2024-12-11 11:26:00-05:00;250,50990295410156;250,5800018310547;250,44000244140625;250,57000732421875;250,57000732421875;54385
2024-12-11 11:27:00-05:00;250,57000732421875;250,6199951171875;250,52999877929688;250,61000061035156;250,61000061035156;56812
2024-12-11 11:28:00-05:00;250,60000610351562;250,64999389648438;250,49000549316406;250,49000549316406;250,49000549316406;382825
2024-12-11 11:29:00-05:00;250,49000549316406;250,5;250,3699951171875;250,44000244140625;250,44000244140625;325765
2024-12-11 11:30:00-05:00;250,4199981689453;250,4199981689453;250,17999267578125;250,19000244140625;250,19000244140625;49161
2024-12-11 11:31:00-05:00;250,18499755859375;250,2100067138672;250,13999938964844;250,18649291992188;250,18649291992188;42794
2024-12-11 11:32:00-05:00;250,1699981689453;250,1999969482422;250,1199951171875;250,18479919433594;250,18479919433594;54210
2024-12-11 11:33:00-05:00;250,17999267578125;250,22999572753906;250,16000366210938;250,17999267578125;250,17999267578125;56246
2024-12-11 11:34:00-05:00;250,18870544433594;250,2382049560547;250,1699981689453;250,19000244140625;250,19000244140625;27022
2024-12-11 11:35:00-05:00;250,19000244140625;250,1999053955078;250,1300048828125;250,1699981689453;250,1699981689453;32026
2024-12-11 11:36:00-05:00;250,16000366210938;250,19000244140625;250,06500244140625;250,1300048828125;250,1300048828125;54561
2024-12-11 11:37:00-05:00;250,1300048828125;250,1699981689453;250,0500030517578;250,0500030517578;250,0500030517578;77079
2024-12-11 11:38:00-05:00;250,04989624023438;250,04989624023438;249,772705078125;249,86000061035156;249,86000061035156;101025
2024-12-11 11:39:00-05:00;249,8800048828125;249,9385986328125;249,77999877929688;249,8000030517578;249,8000030517578;68214
2024-12-11 11:40:00-05:00;249,8000030517578;249,8699951171875;249,72999572753906;249,75799560546875;249,75799560546875;62043
2024-12-11 11:41:00-05:00;249,74000549316406;249,8491973876953;249,72000122070312;249,8491973876953;249,8491973876953;71782
2024-12-11 11:42:00-05:00;249,85000610351562;249,85000610351562;249,72999572753906;249,74000549316406;249,74000549316406;55392
2024-12-11 11:43:00-05:00;249,75999450683594;249,7899932861328;249,6199951171875;249,6717987060547;249,6717987060547;85326
2024-12-11 11:44:00-05:00;249,67999267578125;249,67999267578125;249,57000732421875;249,625;249,625;65131
2024-12-11 11:45:00-05:00;249,61500549316406;249,6699981689453;249,5800018310547;249,625;249,625;56441
2024-12-11 11:46:00-05:00;249,6300048828125;249,67990112304688;249,57000732421875;249,64849853515625;249,64849853515625;41299
2024-12-11 11:47:00-05:00;249,6699981689453;249,72500610351562;249,6300048828125;249,7100067138672;249,7100067138672;54899
2024-12-11 11:48:00-05:00;249,71499633789062;249,89610290527344;249,71499633789062;249,8699951171875;249,8699951171875;54402
2024-12-11 11:49:00-05:00;249,85000610351562;249,85000610351562;249,77999877929688;249,79910278320312;249,79910278320312;20658
2024-12-11 11:50:00-05:00;249,79969787597656;249,79989624023438;249,5;249,52999877929688;249,52999877929688;66757
2024-12-11 11:51:00-05:00;249,5399932861328;249,5500030517578;249,4600067138672;249,5500030517578;249,5500030517578;52576
2024-12-11 11:52:00-05:00;249,5791015625;249,5791015625;249,47999572753906;249,5;249,5;28611
2024-12-11 11:53:00-05:00;249,50979614257812;249,55990600585938;249,49000549316406;249,52760314941406;249,52760314941406;24234
2024-12-11 11:54:00-05:00;249,52499389648438;249,5399932861328;249,5028076171875;249,52000427246094;249,52000427246094;23314
2024-12-11 11:55:00-05:00;249,52000427246094;249,52569580078125;249,3699951171875;249,39999389648438;249,39999389648438;58799
2024-12-11 11:56:00-05:00;249,38999938964844;249,42999267578125;249,33999633789062;249,4199981689453;249,4199981689453;34478
2024-12-11 11:57:00-05:00;249,4199981689453;249,44000244140625;249,39500427246094;249,4199981689453;249,4199981689453;24407
2024-12-11 11:58:00-05:00;249,4199981689453;249,49000549316406;249,41000366210938;249,44000244140625;249,44000244140625;40461
2024-12-11 11:59:00-05:00;249,44000244140625;249,5399932861328;249,42999267578125;249,50999450683594;249,50999450683594;41476
2024-12-11 12:00:00-05:00;249,52000427246094;249,5399932861328;249,4600067138672;249,47500610351562;249,47500610351562;52663
2024-12-11 12:01:00-05:00;249,47999572753906;249,5124053955078;249,38999938964844;249,4300994873047;249,4300994873047;68405
2024-12-11 12:02:00-05:00;249,44920349121094;249,47000122070312;249,4250030517578;249,44700622558594;249,44700622558594;34585
2024-12-11 12:03:00-05:00;249,44000244140625;249,77999877929688;249,44000244140625;249,77000427246094;249,77000427246094;103863
2024-12-11 12:04:00-05:00;249,77000427246094;249,77000427246094;249,6750030517578;249,69000244140625;249,69000244140625;62935
2024-12-11 12:05:00-05:00;249,6999969482422;249,76229858398438;249,64999389648438;249,72279357910156;249,72279357910156;72611
2024-12-11 12:06:00-05:00;249,71029663085938;249,7147979736328;249,5500030517578;249,60989379882812;249,60989379882812;34534
2024-12-11 12:07:00-05:00;249,60000610351562;249,6300048828125;249,54010009765625;249,625;249,625;39972
2024-12-11 12:08:00-05:00;249,63499450683594;249,63600158691406;249,47000122070312;249,5500030517578;249,5500030517578;50558
2024-12-11 12:09:00-05:00;249,57000732421875;249,65989685058594;249,54010009765625;249,61000061035156;249,61000061035156;41545
2024-12-11 12:10:00-05:00;249,60000610351562;249,60000610351562;249,55999755859375;249,5800018310547;249,5800018310547;38098
2024-12-11 12:11:00-05:00;249,57899475097656;249,64999389648438;249,5500030517578;249,58999633789062;249,58999633789062;36040
2024-12-11 12:12:00-05:00;249,5861053466797;249,6699981689453;249,57000732421875;249,6699981689453;249,6699981689453;20332
2024-12-11 12:13:00-05:00;249,66000366210938;249,66000366210938;249,57000732421875;249,5836944580078;249,5836944580078;46668
2024-12-11 12:14:00-05:00;249,59500122070312;249,6199951171875;249,5800018310547;249,58599853515625;249,58599853515625;26489
2024-12-11 12:15:00-05:00;249,5800018310547;249,63999938964844;249,5800018310547;249,63999938964844;249,63999938964844;23041
2024-12-11 12:16:00-05:00;249,63499450683594;249,75;249,6300048828125;249,7449951171875;249,7449951171875;30423
2024-12-11 12:17:00-05:00;249,75050354003906;249,8300018310547;249,71499633789062;249,8300018310547;249,8300018310547;66233
2024-12-11 12:18:00-05:00;249,8300018310547;249,83999633789062;249,63400268554688;249,66000366210938;249,66000366210938;55076
2024-12-11 12:19:00-05:00;249,66990661621094;249,66990661621094;249,6199951171875;249,63890075683594;249,63890075683594;27766
2024-12-11 12:20:00-05:00;249,63499450683594;249,64999389648438;249,57000732421875;249,57000732421875;249,57000732421875;42430
2024-12-11 12:21:00-05:00;249,5749969482422;249,72999572753906;249,57000732421875;249,72000122070312;249,72000122070312;29327
2024-12-11 12:22:00-05:00;249,6999969482422;249,72000122070312;249,6699981689453;249,6999969482422;249,6999969482422;20667
2024-12-11 12:23:00-05:00;249,7050018310547;249,7198944091797;249,66000366210938;249,66000366210938;249,66000366210938;19781
2024-12-11 12:24:00-05:00;249,66000366210938;249,72000122070312;249,66000366210938;249,70010375976562;249,70010375976562;19231
2024-12-11 12:25:00-05:00;249,7100067138672;249,7100067138672;249,60499572753906;249,63499450683594;249,63499450683594;38585
2024-12-11 12:26:00-05:00;249,6300048828125;249,64999389648438;249,61000061035156;249,62759399414062;249,62759399414062;16749
2024-12-11 12:27:00-05:00;249,62010192871094;249,63999938964844;249,61000061035156;249,61500549316406;249,61500549316406;23827
2024-12-11 12:28:00-05:00;249,61500549316406;249,63999938964844;249,58309936523438;249,60000610351562;249,60000610351562;35585
2024-12-11 12:29:00-05:00;249,60000610351562;249,75;249,5399932861328;249,681396484375;249,681396484375;89840
2024-12-11 12:30:00-05:00;249,67999267578125;249,77999877929688;249,6199951171875;249,64999389648438;249,64999389648438;25095
2024-12-11 12:31:00-05:00;249,63999938964844;249,63999938964844;249,42999267578125;249,44500732421875;249,44500732421875;63640
2024-12-11 12:32:00-05:00;249,46499633789062;249,52999877929688;249,4600067138672;249,52499389648438;249,52499389648438;21680
2024-12-11 12:33:00-05:00;249,52000427246094;249,61000061035156;249,52000427246094;249,56500244140625;249,56500244140625;21178
2024-12-11 12:34:00-05:00;249,56500244140625;249,60350036621094;249,52999877929688;249,60000610351562;249,60000610351562;20065
2024-12-11 12:35:00-05:00;249,58999633789062;249,5988006591797;249,47000122070312;249,47999572753906;249,47999572753906;41259
2024-12-11 12:36:00-05:00;249,47000122070312;249,47000122070312;249,3699951171875;249,41009521484375;249,41009521484375;35138
2024-12-11 12:37:00-05:00;249,38999938964844;249,47999572753906;249,38999938964844;249,47999572753906;249,47999572753906;19006
2024-12-11 12:38:00-05:00;249,4801025390625;249,50990295410156;249,4600067138672;249,47999572753906;249,47999572753906;22700
2024-12-11 12:39:00-05:00;249,47999572753906;249,57879638671875;249,4600067138672;249,57879638671875;249,57879638671875;30270
2024-12-11 12:40:00-05:00;249,5800018310547;249,59539794921875;249,52999877929688;249,57000732421875;249,57000732421875;24437
2024-12-11 12:41:00-05:00;249,57009887695312;249,5800018310547;249,44000244140625;249,4600067138672;249,4600067138672;63317
2024-12-11 12:42:00-05:00;249,47000122070312;249,52000427246094;249,45989990234375;249,45989990234375;249,45989990234375;23329
2024-12-11 12:43:00-05:00;249,4499053955078;249,47979736328125;249,41009521484375;249,4600067138672;249,4600067138672;20613
2024-12-11 12:44:00-05:00;249,44500732421875;249,49000549316406;249,44500732421875;249,47999572753906;249,47999572753906;17127
2024-12-11 12:45:00-05:00;249,48500061035156;249,48500061035156;249,36000061035156;249,36000061035156;249,36000061035156;32628
2024-12-11 12:46:00-05:00;249,36000061035156;249,39990234375;249,36000061035156;249,38499450683594;249,38499450683594;20429
2024-12-11 12:47:00-05:00;249,3699951171875;249,38499450683594;249,28399658203125;249,3300018310547;249,3300018310547;105874
2024-12-11 12:48:00-05:00;249,35000610351562;249,39999389648438;249,32000732421875;249,39999389648438;249,39999389648438;38587
2024-12-11 12:49:00-05:00;249,40989685058594;249,44000244140625;249,3699951171875;249,375;249,375;20732
2024-12-11 12:50:00-05:00;249,3699951171875;249,4084930419922;249,22999572753906;249,22999572753906;249,22999572753906;32646
2024-12-11 12:51:00-05:00;249,23500061035156;249,35499572753906;249,1699981689453;249,34500122070312;249,34500122070312;55348
2024-12-11 12:52:00-05:00;249,35000610351562;249,35000610351562;249,24000549316406;249,25;249,25;18426
2024-12-11 12:53:00-05:00;249,24000549316406;249,3000030517578;249,22999572753906;249,22999572753906;249,22999572753906;25960
2024-12-11 12:54:00-05:00;249,2261962890625;249,22999572753906;249,16000366210938;249,19400024414062;249,19400024414062;28841
2024-12-11 12:55:00-05:00;249,19000244140625;249,19000244140625;249,1300048828125;249,14500427246094;249,14500427246094;43191
2024-12-11 12:56:00-05:00;249,13499450683594;249,1894989013672;249,10000610351562;249,14999389648438;249,14999389648438;29930
2024-12-11 12:57:00-05:00;249,13999938964844;249,22000122070312;249,08999633789062;249,22000122070312;249,22000122070312;34995
2024-12-11 12:58:00-05:00;249,21490478515625;249,22000122070312;249,18499755859375;249,18499755859375;249,18499755859375;26151
2024-12-11 12:59:00-05:00;249,18499755859375;249,22500610351562;249,17999267578125;249,22500610351562;249,22500610351562;21457
2024-12-11 13:00:00-05:00;249,22500610351562;249,3365020751953;249,22000122070312;249,3000030517578;249,3000030517578;67277
2024-12-11 13:01:00-05:00;249,3000030517578;249,38999938964844;249,27000427246094;249,38999938964844;249,38999938964844;111407
2024-12-11 13:02:00-05:00;249,3800048828125;249,47000122070312;249,3699951171875;249,47000122070312;249,47000122070312;35772
2024-12-11 13:03:00-05:00;249,4799041748047;249,47999572753906;249,4375;249,44000244140625;249,44000244140625;16799
2024-12-11 13:04:00-05:00;249,44000244140625;249,4499969482422;249,3699951171875;249,37989807128906;249,37989807128906;27697
2024-12-11 13:05:00-05:00;249,37989807128906;249,41250610351562;249,31280517578125;249,35000610351562;249,35000610351562;36470
2024-12-11 13:06:00-05:00;249,35009765625;249,35009765625;249,2584991455078;249,3101043701172;249,3101043701172;42207
2024-12-11 13:07:00-05:00;249,31500244140625;249,3300018310547;249,2899932861328;249,30499267578125;249,30499267578125;18098
2024-12-11 13:08:00-05:00;249,3000030517578;249,33180236816406;249,3000030517578;249,3300018310547;249,3300018310547;17473
2024-12-11 13:09:00-05:00;249,32000732421875;249,32000732421875;249,26629638671875;249,273193359375;249,273193359375;12843
2024-12-11 13:10:00-05:00;249,25999450683594;249,27000427246094;249,22000122070312;249,22019958496094;249,22019958496094;16586
2024-12-11 13:11:00-05:00;249,22999572753906;249,24989318847656;249,1300048828125;249,22999572753906;249,22999572753906;95405
2024-12-11 13:12:00-05:00;249,25;249,25;249,19500732421875;249,2100067138672;249,2100067138672;29077
2024-12-11 13:13:00-05:00;249,1999969482422;249,25709533691406;249,17999267578125;249,25709533691406;249,25709533691406;21410
2024-12-11 13:14:00-05:00;249,24000549316406;249,25999450683594;249,1699981689453;249,19500732421875;249,19500732421875;25905
2024-12-11 13:15:00-05:00;249,2100067138672;249,25;249,2100067138672;249,21380615234375;249,21380615234375;24432
2024-12-11 13:16:00-05:00;249,2209930419922;249,22500610351562;248,97000122070312;248,97999572753906;248,97999572753906;83023
2024-12-11 13:17:00-05:00;248,99000549316406;249,0959014892578;248,99000549316406;249,06500244140625;249,06500244140625;26724
2024-12-11 13:18:00-05:00;249,06869506835938;249,0800018310547;248,97999572753906;249,0500030517578;249,0500030517578;30555
2024-12-11 13:19:00-05:00;249,0399932861328;249,13949584960938;249,02999877929688;249,1300048828125;249,1300048828125;35284
2024-12-11 13:20:00-05:00;249,1199951171875;249,14590454101562;249,11000061035156;249,1199951171875;249,1199951171875;37463
2024-12-11 13:21:00-05:00;249,12240600585938;249,13589477539062;249,0395050048828;249,0446014404297;249,0446014404297;19897
2024-12-11 13:22:00-05:00;249,0500030517578;249,11500549316406;249,02999877929688;249,0749969482422;249,0749969482422;23589
2024-12-11 13:23:00-05:00;249,07000732421875;249,11050415039062;249,0590057373047;249,07000732421875;249,07000732421875;13780
2024-12-11 13:24:00-05:00;249,0800018310547;249,1699981689453;249,07000732421875;249,15499877929688;249,15499877929688;24269
